state,year,district,district_declared,block,halqa,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,6. Dandi,I,Dandi-A,gp_ward,ward,ST Other than Woman,ST,0,all_seats,72,210,0,282,ST,latin,data/jk/2016/Annex A Doda.pdf,10,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,6. Dandi,II,Dandi-B,gp_ward,ward,ST Woman,ST,1,all_seats,0,210,0,210,ST Women,latin,data/jk/2016/Annex A Doda.pdf,10,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,6. Dandi,III,Kansar-A,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,165,0,165,ST,latin,data/jk/2016/Annex A Doda.pdf,10,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,6. Dandi,IV,Kanser-B,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,230,0,230,ST,latin,data/jk/2016/Annex A Doda.pdf,10,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,6. Dandi,V,Kolra,gp_ward,ward,SC Woman,SC,1,all_seats,255,0,0,255,SC Women,latin,data/jk/2016/Annex A Doda.pdf,10,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,6. Dandi,VI,Linga,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,175,175,Open,latin,data/jk/2016/Annex A Doda.pdf,10,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,7. Dhareja,I,Dheraja- A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,1,122,123,Open,latin,data/jk/2016/Annex A Doda.pdf,10,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,7. Dhareja,II,Dheraja- B,gp_ward,ward,Woman,NONE,1,all_seats,0,0,112,112,Women,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,7. Dhareja,III,Dheraja- C,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,190,190,Open,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,7. Dhareja,IV,Dheraja- D,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,150,150,Open,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,7. Dhareja,V,Atalgarh,gp_ward,ward,Woman,NONE,1,all_seats,35,0,110,145,Women,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,7. Dhareja,VI,Donsa Pani,gp_ward,ward,SC Other than Woman,SC,0,all_seats,150,0,30,180,SC,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,8. Diggi,I,Diggi,gp_ward,ward,SC Other than Woman,SC,0,all_seats,295,6,170,471,SC,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,8. Diggi,II,Rounda,gp_ward,ward,Woman,NONE,1,all_seats,150,0,165,315,Women,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,8. Diggi,III,Thatha,gp_ward,ward,Other than Woman,NONE,0,all_seats,30,10,125,165,Open,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,8. Diggi,IV,Mararah,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,84,84,Open,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,8. Diggi,V,Pandhko o,gp_ward,ward,SC Woman,SC,1,all_seats,225,15,65,305,SC Women,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,8. Diggi,VI,Bharwa,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,385,385,Open,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,9. Drodhu,I,Drodhu- A,gp_ward,ward,Other than Woman,NONE,0,all_seats,18,0,263,281,Open,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,9. Drodhu,II,Drodhu- B,gp_ward,ward,SC Woman,SC,1,all_seats,196,0,0,196,SC Women,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,9. Drodhu,III,Chhuna,gp_ward,ward,Other than Woman,NONE,0,all_seats,126,0,160,286,Open,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,9. Drodhu,IV,Janana,gp_ward,ward,Other than Woman,NONE,0,all_seats,63,9,144,216,Open,latin,data/jk/2016/Annex A Doda.pdf,11,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,9. Drodhu,V,Dranga- A,gp_ward,ward,Woman,NONE,1,all_seats,47,0,186,233,Women,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,9. Drodhu,VI,Dranga- B,gp_ward,ward,SC Other than Woman,SC,0,all_seats,227,7,67,301,SC,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,10. Dugga,I,Rahi,gp_ward,ward,Other than Woman,NONE,0,all_seats,7,0,157,164,Open,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,10. Dugga,II,Dugga-A,gp_ward,ward,SC Woman,SC,1,all_seats,153,0,38,191,SC Women,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,10. Dugga,III,Dugga-B,gp_ward,ward,Other than Woman,NONE,0,all_seats,14,0,197,211,Open,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,10. Dugga,IV,Dugga-C,gp_ward,ward,SC Other than Woman,SC,0,all_seats,183,0,82,265,SC,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,10. Dugga,V,Naska-A,gp_ward,ward,SC Woman,SC,1,all_seats,158,0,42,200,SC Women,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,10. Dugga,VI,Naska-B,gp_ward,ward,SC Other than Woman,SC,0,all_seats,157,0,18,175,SC,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,11. Gatha,I,Gatha-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,330,330,Open,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,11. Gatha,II,Gatha-B,gp_ward,ward,Woman,NONE,1,all_seats,0,0,284,284,Women,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,11. Gatha,III,Gatha-C,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,250,250,Open,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,11. Gatha,IV,Gatha-D,gp_ward,ward,Other than Woman,NONE,0,all_seats,70,0,275,345,Open,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,11. Gatha,V,Gatha-E,gp_ward,ward,Woman,NONE,1,all_seats,80,15,239,334,Women,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,11. Gatha,VI,Gatha-F,gp_ward,ward,SC Other than Woman,SC,0,all_seats,259,0,206,465,SC,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,12. Guttassa,I,Guttassa- A,gp_ward,ward,SC Other than Woman,SC,0,all_seats,80,0,70,150,SC,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,12. Guttassa,II,Guttassa- B,gp_ward,ward,SC Woman,SC,1,all_seats,155,0,55,210,SC Women,latin,data/jk/2016/Annex A Doda.pdf,12,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,12. Guttassa,III,Guttassa- C,gp_ward,ward,SC Other than Woman,SC,0,all_seats,225,0,0,225,SC,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,12. Guttassa,IV,Guttassa- D,gp_ward,ward,SC Other than Woman,SC,0,all_seats,140,0,20,160,SC,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,12. Guttassa,V,Karian Partially,gp_ward,ward,SC Woman,SC,1,all_seats,112,0,0,112,SC Women,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,12. Guttassa,VI,Lachrin Dhar,gp_ward,ward,SC Other than Woman,SC,0,all_seats,79,0,70,149,SC,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,13. Hanga,I,Hanga-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,29,0,187,216,Open,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,13. Hanga,II,Dhalowa,gp_ward,ward,Woman,NONE,1,all_seats,78,8,181,267,Women,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,13. Hanga,III,Thamli,gp_ward,ward,SC Other than Woman,SC,0,all_seats,149,0,55,204,SC,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,13. Hanga,IV,Nouri-A,gp_ward,ward,SC Other than Woman,SC,0,all_seats,76,0,0,76,SC,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,13. Hanga,V,Nouri-B,gp_ward,ward,SC Woman,SC,1,all_seats,159,0,0,159,SC Women,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,13. Hanga,VI,Khorati,gp_ward,ward,Other than Woman,NONE,0,all_seats,61,9,79,149,Open,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,14. Jalga,I,Jalga-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,26,0,70,96,Open,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,14. Jalga,II,Jalga-B,gp_ward,ward,SC Woman,SC,1,all_seats,49,0,36,85,SC Women,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,14. Jalga,III,Trabi-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,18,0,58,76,Open,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,14. Jalga,IV,Trabi-B,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,89,89,Open,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,14. Jalga,V,Trabi-C,gp_ward,ward,Woman,NONE,1,all_seats,66,0,78,144,Women,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,14. Jalga,VI,Borru,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,108,108,Open,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,15. Katyara,I,Katyara- A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,160,160,Open,latin,data/jk/2016/Annex A Doda.pdf,13,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,15. Katyara,II,Katyara- B,gp_ward,ward,Woman,NONE,1,all_seats,0,0,140,140,Women,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,15. Katyara,III,Bheani,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,60,140,200,Open,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,15. Katyara,IV,Sharakhi- A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,168,168,Open,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,15. Katyara,V,Sharakhi- B,gp_ward,ward,ST Woman,ST,1,all_seats,0,160,90,250,ST Women,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,15. Katyara,VI,Allen,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,124,80,204,ST,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,16. Kursari,I,Kursari- A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,225,225,Open,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,16. Kursari,II,Kursari- B,gp_ward,ward,Woman,NONE,1,all_seats,0,0,395,395,Women,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,16. Kursari,III,Kursari- C,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,323,323,Open,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,16. Kursari,IV,Kursari- D,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,170,170,Open,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,16. Kursari,V,Kursari- E,gp_ward,ward,Woman,NONE,1,all_seats,0,10,248,258,Women,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,16. Kursari,VI,Lahmote,gp_ward,ward,SC Other than Woman,SC,0,all_seats,152,15,0,167,SC,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,17. Manthla,I,Manthla,gp_ward,ward,ST Other than Woman,ST,0,all_seats,203,207,150,560,ST,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,17. Manthla,II,Dhamun da,gp_ward,ward,ST Woman,ST,1,all_seats,22,490,8,520,ST Women,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,17. Manthla,III,Dusala,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,160,160,Open,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,17. Manthla,IV,Dalain,gp_ward,ward,SC Other than Woman,SC,0,all_seats,382,0,0,382,SC,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,17. Manthla,V,Rainda,gp_ward,ward,Woman,NONE,1,all_seats,100,0,120,220,Women,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,17. Manthla,VI,Pawnra,gp_ward,ward,Other than Woman,NONE,0,all_seats,112,0,205,317,Open,latin,data/jk/2016/Annex A Doda.pdf,14,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,18. Manwah,I,Manwah- A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,130,130,Open,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,18. Manwah,II,Manwah- A,gp_ward,ward,Woman,NONE,1,all_seats,0,0,147,147,Women,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,18. Manwah,III,Khaloo- A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,26,145,171,Open,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,18. Manwah,IV,Khaloo- B,gp_ward,ward,Other than Woman,NONE,0,all_seats,9,12,129,150,Open,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,18. Manwah,V,Khaloo- C,gp_ward,ward,SC Woman,SC,1,all_seats,137,0,15,152,SC Women,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,18. Manwah,VI,Patwa,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,5,235,240,Open,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,19. Misrata,I,Bhalra-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,38,0,334,372,Open,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,19. Misrata,II,Bhalra-B,gp_ward,ward,SC Woman,SC,1,all_seats,318,0,102,420,SC Women,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,19. Misrata,III,Nagni,gp_ward,ward,SC Other than Woman,SC,0,all_seats,151,0,10,161,SC,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,19. Misrata,IV,Balote,gp_ward,ward,Other than Woman,NONE,0,all_seats,44,0,263,307,Open,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,19. Misrata,V,Misrata,gp_ward,ward,SC Woman,SC,1,all_seats,257,9,70,336,SC Women,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,19. Misrata,VI,Kondra,gp_ward,ward,Other than Woman,NONE,0,all_seats,47,0,380,427,Open,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,20. Nalthi,I,Nalthi-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,50,17,205,272,Open,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,20. Nalthi,II,Nalthi-B,gp_ward,ward,Woman,NONE,1,all_seats,75,13,82,170,Women,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,20. Nalthi,III,Nalthi-C,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,11,254,265,Open,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,20. Nalthi,IV,Basti-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,160,160,Open,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,20. Nalthi,V,Basti-B,gp_ward,ward,Woman,NONE,1,all_seats,85,0,231,316,Women,latin,data/jk/2016/Annex A Doda.pdf,15,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,20. Nalthi,VI,Basti-C,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,293,293,Open,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,21. Neota,I,Neota-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,5,0,321,326,Open,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,21. Neota,II,Neota-B,gp_ward,ward,Woman,NONE,1,all_seats,0,0,150,150,Women,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,21. Neota,III,Neota-C,gp_ward,ward,SC Other than Woman,SC,0,all_seats,125,0,80,205,SC,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,21. Neota,IV,Neota-D,gp_ward,ward,SC Other than Woman,SC,0,all_seats,200,0,50,250,SC,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,21. Neota,V,Karyan - A,gp_ward,ward,Woman,NONE,1,all_seats,0,5,199,204,Women,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,21. Neota,VI,Karyan - B,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,120,120,Open,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,22. Sadder,I,Kotli-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,57,0,288,345,Open,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,22. Sadder,II,Kotli-B,gp_ward,ward,Woman,NONE,1,all_seats,59,0,291,350,Women,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,22. Sadder,III,Kotli-C,gp_ward,ward,Other than Woman,NONE,0,all_seats,43,0,271,314,Open,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,22. Sadder,IV,Vazir Kotli,gp_ward,ward,Other than Woman,NONE,0,all_seats,25,11,182,218,Open,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,22. Sadder,V,Malani-A,gp_ward,ward,Woman,NONE,1,all_seats,102,0,231,333,Women,latin,data/jk/2016/Annex A Doda.pdf,16,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,22. Sadder,VI,Malani-B,gp_ward,ward,Other than Woman,NONE,0,all_seats,71,0,195,266,Open,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,23. Sarna,I,Sarna-A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,270,270,Open,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,23. Sarna,II,Sarna-B,gp_ward,ward,Woman,NONE,1,all_seats,6,0,197,203,Women,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,23. Sarna,III,Sarna-C,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,250,250,Open,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,23. Sarna,IV,Malsoo,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,20,285,305,Open,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,23. Sarna,V,Dhara-A,gp_ward,ward,SC Woman,SC,1,all_seats,92,0,48,140,SC Women,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,23. Sarna,VI,Dhara-B,gp_ward,ward,SC Other than Woman,SC,0,all_seats,132,0,38,170,SC,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,24. Sartingal,I,Sartingal- A,gp_ward,ward,Other than Woman,NONE,0,all_seats,12,0,184,196,Open,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,24. Sartingal,II,Sartingal- B,gp_ward,ward,Woman,NONE,1,all_seats,0,0,217,217,Women,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,24. Sartingal,III,Mounda- A,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,21,192,213,Open,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,24. Sartingal,IV,Mounda- B,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,207,207,Open,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,24. Sartingal,V,Bhadrote- A,gp_ward,ward,SC Woman,SC,1,all_seats,141,14,58,213,SC Women,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
Jammu & Kashmir,2016,Doda,,2. Bhaderw ah,24. Sartingal,VI,Bhadrote- B,gp_ward,ward,Other than Woman,NONE,0,all_seats,42,27,137,206,Open,latin,data/jk/2016/Annex A Doda.pdf,17,Annex A Doda.pdf
